1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
160,16,17,18,19,20,146,105,3,183,135,2,206,51,249,217,204,249,216,114,249,230,142,249,219,141,252,48,255,244,5,3,192
160,17,18,19,20,21,2,105,3,183,135,2,206,51,249,217,204,249,216,114,249,230,142,249,219,141,252,48,255,244,5,4,192
160,18,19,20,21,22,18,105,3,183,135,2,206,51,249,217,204,249,216,114,249,230,142,249,219,141,252,48,255,244,5,5,192
160,19,20,21,22,23,34,105,3,183,135,2,206,51,249,217,204,249,216,114,249,230,142,249,219,141,252,48,255,244,5,6,192
160,20,21,22,23,24,50,105,3,183,135,2,206,51,249,217,204,249,216,114,249,230,142,249,219,141,252,48,255,244,5,7,192
160,21,22,23,24,25,66,105,3,183,135,2,206,51,249,217,204,249,216,114,249,230,142,249,219,141,252,48,255,244,5,8,192
160,22,23,24,25,32,82,105,3,183,135,2,206,51,249,217,204,249,216,114,249,230,142,249,219,141,252,48,255,244,5,9,192
160,23,24,25,32,1,98,105,3,183,135,2,206,51,249,217,204,249,216,114,249,230,142,249,219,141,252,48,255,244,5,16,192
160,24,25,32,1,2,114,105,3,183,135,2,206,51,249,217,204,249,216,114,249,230,142,249,219,141,252,48,255,244,5,17,192
160,25,32,1,2,3,130,105,3,183,135,2,206,51,249,217,204,249,216,114,249,230,142,249,219,141,252,48,255,244,5,18,192
160,1,2,3,4,5,2,105,3,183,135,2,206,51,249,217,204,249,216,114,249,230,142,249,219,141,252,48,255,244,4,148,192
160,2,3,4,5,6,18,105,3,183,135,2,206,51,249,217,204,249,216,114,249,230,142,249,219,141,252,48,255,244,4,149,192
160,3,4,5,6,7,34,105,3,183,135,2,206,51,249,217,204,249,216,114,249,230,142,249,219,141,252,48,255,244,4,150,192
160,4,5,6,7,8,50,105,3,183,135,2,206,51,249,217,204,249,216,114,249,230,142,249,219,141,252,48,255,244,4,151,192
160,5,6,7,8,9,66,105,3,183,135,2,206,51,249,217,204,249,216,114,249,230,142,249,219,141,252,48,255,244,4,152,192
160,6,7,8,9,16,82,105,3,183,135,2,206,51,249,217,204,249,216,114,249,230,142,249,219,141,252,48,255,244,4,153,192
160,7,8,9,16,17,98,105,3,183,135,2,206,51,249,217,204,249,216,114,249,230,142,249,219,141,252,48,255,244,5,0,192
160,8,9,16,17,18,114,105,3,183,135,2,206,51,249,217,204,249,216,114,249,230,142,249,219,141,252,48,255,244,5,1,192
160,9,16,17,18,19,130,105,3,183,135,2,206,51,249,217,204,249,216,114,249,230,142,249,219,141,252,48,255,244,5,2,192
160,16,17,18,19,20,146,105,3,183,135,2,206,51,249,217,204,249,216,114,249,230,142,249,219,141,252,48,255,244,5,3,192
160,17,18,19,20,21,2,105,3,183,135,2,206,51,249,217,204,249,216,114,249,230,142,249,219,141,252,48,255,244,5,4,192
160,18,19,20,21,22,18,105,3,183,135,2,206,51,249,217,204,249,216,114,249,230,142,249,219,141,252,48,255,244,5,5,192
160,19,20,21,22,23,34,105,3,183,135,2,206,51,249,217,204,249,216,114,249,230,142,249,219,141,252,48,255,244,5,6,192
